policy_id,line_of_business,exposure_premium,accident_year,development_year,incremental_paid,cumulative_paid,incremental_incurred,cumulative_incurred,reported_year
P0169,Health,42354.2,2014,9,10451.33,48246.43,6515.8,63809.21,2022
P0169,Health,42354.2,2014,10,13982.96,62229.39,3424.38,67233.58,2023
P0169,Health,42354.2,2015,1,12293.15,12293.15,10396.21,10396.21,2015
P0169,Health,42354.2,2015,2,5141.37,17434.52,6429.48,16825.69,2016
P0169,Health,42354.2,2015,3,10327.93,27762.46,8741.28,25566.97,2017
P0169,Health,42354.2,2015,4,6004.3,33766.75,4013.17,29580.14,2018
P0169,Health,42354.2,2015,5,2618.06,36384.81,5933.23,35513.37,2019
P0169,Health,42354.2,2015,6,2244.31,38629.12,9182.55,44695.91,2020
P0169,Health,42354.2,2015,7,1444.0,40073.12,6818.5,51514.41,2021
P0169,Health,42354.2,2015,8,4119.21,44192.33,4043.69,55558.11,2022
P0169,Health,42354.2,2015,9,4120.04,48312.37,731.37,56289.47,2023
P0169,Health,42354.2,2015,10,3669.7,51982.07,2996.26,59285.73,2024
P0169,Health,42354.2,2016,1,2748.15,2748.15,48883.1,48883.1,2016
P0169,Health,42354.2,2016,2,1891.17,4639.32,7257.58,56140.68,2017
P0169,Health,42354.2,2016,3,2864.88,7504.2,2904.32,59045.0,2018
P0169,Health,42354.2,2016,4,1947.75,9451.95,12116.38,71161.38,2019
P0169,Health,42354.2,2016,5,11617.68,21069.63,3562.86,74724.24,2020
P0169,Health,42354.2,2016,6,9468.16,30537.79,2663.57,77387.81,2021
P0169,Health,42354.2,2016,7,32537.023791599473,34313.8,51472.263594761265,86234.32,2022
P0169,Health,42354.2,2016,8,2480.82,36794.62,3277.99,89512.31,2023
P0169,Health,42354.2,2016,9,5086.5,41881.12,5645.47,95157.78,2024
P0169,Health,42354.2,2016,10,2350.47,44231.59,26254.28,121412.06,2025
P0169,Health,42354.2,2017,1,2769.75,2769.75,10715.47,10715.47,2017
P0169,Health,42354.2,2017,2,7587.76,10357.51,3129.86,13845.33,2018
P0169,Health,42354.2,2017,3,6915.18,17272.69,3053.65,16898.99,2019
P0169,Health,42354.2,2017,4,5254.23,22526.92,9792.24,26691.23,2020
P0169,Health,42354.2,2017,5,3382.74,25909.66,7335.93,34027.16,2021
P0169,Health,42354.2,2017,6,3340.86,29250.52,6219.55,40246.71,2022
P0169,Health,42354.2,2017,7,5385.63,34636.15,4255.03,44501.74,2023
P0169,Health,42354.2,2017,8,1387.51,36023.66,9500.76,54002.49,2024
P0169,Health,42354.2,2017,9,20141.27,56164.94,6064.65,60067.14,2025
P0169,Health,42354.2,2017,10,3255.39,59420.32,6362.44,66429.58,2026
P0169,Health,42354.2,2018,1,11152.42,11152.42,13469.51,13469.51,2018
P0169,Health,42354.2,2018,2,9465.16,20617.59,7511.04,20980.55,2019
P0169,Health,42354.2,2018,3,8021.69,28639.27,5974.78,26955.33,2020
P0169,Health,42354.2,2018,4,2560.53,31199.8,4219.69,31175.03,2021
P0169,Health,42354.2,2018,5,3988.41,35188.21,6749.97,37924.99,2022
P0169,Health,42354.2,2018,6,1454.48,36642.68,7865.41,45790.4,2023
P0169,Health,42354.2,2018,7,1221.85,37864.53,7335.18,53125.59,2024
P0169,Health,42354.2,2018,8,11339.93,49204.46,10289.62,63415.21,2025
P0169,Health,42354.2,2018,9,2670.97,51875.44,8510.24,71925.45,2026
P0169,Health,42354.2,2018,10,8186.5,60061.94,18152.19,90077.64,2027
P0169,Health,42354.2,2019,1,6458.76,6458.76,11280.0,11280.0,2019
P0169,Health,42354.2,2019,2,3681.98,10140.74,3029.21,14309.22,2020
P0169,Health,42354.2,2019,3,9156.09,19296.82,10170.08,24479.3,2021
P0169,Health,42354.2,2019,4,3204.65,22501.48,2354.82,26834.12,2022
P0169,Health,42354.2,2019,5,5450.51,27951.98,5671.15,32505.28,2023
P0169,Health,42354.2,2019,6,5889.38,33841.36,10224.93,42730.2,2024
P0169,Health,42354.2,2019,7,10274.25,44115.61,5530.32,48260.52,2025
P0169,Health,42354.2,2019,8,2491.11,46606.72,3309.42,51569.93,2026
P0169,Health,42354.2,2019,9,3292.89,49899.61,5056.3,56626.24,2027
P0169,Health,42354.2,2019,10,3487.69,53387.3,4633.98,61260.21,2028
P0169,Health,42354.2,2020,1,5265.1,5265.1,3506.42,3506.42,2020
P0169,Health,42354.2,2020,2,6264.09,11529.2,19768.7,23275.12,2021
P0169,Health,42354.2,2020,3,4449.23,15978.42,3412.97,26688.09,2022
P0169,Health,42354.2,2020,4,6197.3,22175.73,3152.47,29840.57,2023
P0169,Health,42354.2,2020,5,4510.11,26685.84,3420.67,33261.24,2024
P0169,Health,42354.2,2020,6,2364.45,29050.28,2973.51,36234.74,2025
P0169,Health,42354.2,2020,7,3148.32,32198.61,2652.61,38887.35,2026
P0169,Health,42354.2,2020,8,12238.76,44437.36,7438.8,46326.16,2027
P0169,Health,42354.2,2020,9,9666.89,54104.25,2125.31,48451.47,2028
P0169,Health,42354.2,2020,10,4070.15,58174.4,7375.58,55827.05,2029
P0170,Casualty,36423.27,2005,1,25440.39,25440.39,5195.81,5195.81,2005
P0170,Casualty,36423.27,2005,2,3251.22,28691.61,10056.2,15252.02,2006
P0170,Casualty,36423.27,2005,3,4991.9,33683.51,29044.25,44296.27,2007
P0170,Casualty,36423.27,2005,4,11691.37,45374.88,7205.0,51501.27,2008
P0170,Casualty,36423.27,2005,5,6563.32,51938.2,8053.6,59554.87,2009
P0170,Casualty,36423.27,2005,6,2230.37,54168.57,9062.38,68617.25,2010
P0170,Casualty,36423.27,2005,7,5689.1,59857.67,13703.91,82321.16,2011
P0170,Casualty,36423.27,2005,8,4267.82,64125.49,14189.79,96510.95,2012
P0170,Casualty,36423.27,2005,9,11699.28,75824.76,9841.02,106351.97,2013
P0170,Casualty,36423.27,2005,10,19240.78,95065.54,2352.4,108704.37,2014
P0170,Casualty,36423.27,2006,1,10915.22,10915.22,8528.63,8528.63,2006
P0170,Casualty,36423.27,2006,2,7595.77,18511.0,4425.95,12954.58,2007
P0170,Casualty,36423.27,2006,3,2961.46,21472.45,16434.39,29388.97,2008
P0170,Casualty,36423.27,2006,4,13889.34,35361.79,30993.72,60382.7,2009
P0170,Casualty,36423.27,2006,5,31610.03,66971.82,2977.42,63360.11,2010
P0170,Casualty,36423.27,2006,6,7179.43,74151.25,10488.32,73848.43,2011
P0170,Casualty,36423.27,2006,7,15687.54,89838.79,23891.88,97740.32,2012
P0170,Casualty,36423.27,2006,8,3892.6,93731.39,6025.83,103766.14,2013
P0170,Casualty,36423.27,2006,9,20884.95,114616.35,2728.05,106494.2,2014
P0170,Casualty,36423.27,2006,10,3765.51,118381.85,11955.57,118449.77,2015
P0170,Casualty,36423.27,2007,1,33699.13,33699.13,2720.51,2720.51,2007
P0170,Casualty,36423.27,2007,2,8340.65,42039.77,12972.5,15693.01,2008
P0170,Casualty,36423.27,2007,3,22383.42,64423.2,12030.7,27723.71,2009
P0170,Casualty,36423.27,2007,4,12033.317035229213,66627.22,23955.383794785343,31301.02,2010
P0170,Casualty,36423.27,2007,5,20902.32,87529.54,11976.37,43277.39,2011
P0170,Casualty,36423.27,2007,6,3637.74,91167.28,12431.08,55708.47,2012
P0170,Casualty,36423.27,2007,7,9919.01,101086.29,1535.15,57243.62,2013
P0170,Casualty,36423.27,2007,8,1840.11,102926.4,10938.58,68182.2,2014
P0170,Casualty,36423.27,2007,9,33256.17,136182.57,10584.4,78766.6,2015
P0170,Casualty,36423.27,2007,10,1440.29,137622.86,2846.41,81613.01,2016
P0170,Casualty,36423.27,2008,1,12397.25,12397.25,14718.37,14718.37,2008
P0170,Casualty,36423.27,2008,2,6983.08,19380.32,6271.58,20989.95,2009
P0170,Casualty,36423.27,2008,3,13945.49,33325.82,19070.89,40060.84,2010
P0170,Casualty,36423.27,2008,4,13003.45,46329.27,4513.23,44574.07,2011
P0170,Casualty,36423.27,2008,5,15012.94,61342.2,6873.29,51447.36,2012
P0170,Casualty,36423.27,2008,6,5250.6,66592.8,5619.72,57067.08,2013
P0170,Casualty,36423.27,2008,7,8118.89,74711.69,13117.82,70184.9,2014
P0170,Casualty,36423.27,2008,8,1944.48,76656.18,5276.3,75461.2,2015
P0170,Casualty,36423.27,2008,9,5794.01,82450.19,18178.0,93639.2,2016
P0170,Casualty,36423.27,2008,10,4361.2,86811.38,6980.11,100619.3,2017
P0170,Casualty,36423.27,2009,1,14100.17,14100.17,9047.35,9047.35,2009
P0170,Casualty,36423.27,2009,2,23397.44,37497.6,7921.97,16969.32,2010
P0170,Casualty,36423.27,2009,3,29890.0,67387.6,37286.42,54255.74,2011
P0170,Casualty,36423.27,2009,4,11023.98,78411.58,11793.45,66049.19,2012
P0170,Casualty,36423.27,2009,5,11831.43,90243.01,15585.92,81635.11,2013
P0170,Casualty,36423.27,2009,6,8723.68,98966.69,19942.81,101577.92,2014
P0170,Casualty,36423.27,2009,7,11355.63,110322.31,23220.28,124798.2,2015
P0170,Casualty,36423.27,2009,8,2893.6,113215.92,10238.3,135036.49,2016
P0170,Casualty,36423.27,2009,9,16285.16,129501.08,3957.78,138994.28,2017
P0170,Casualty,36423.27,2009,10,10813.97,140315.05,13474.38,152468.66,2018
P0170,Casualty,36423.27,2010,1,26815.13,26815.13,6938.34,6938.34,2010
P0170,Casualty,36423.27,2010,2,9274.23,36089.36,5963.63,12901.97,2011
P0170,Casualty,36423.27,2010,3,7249.04,43338.4,27340.54,40242.5,2012
P0170,Casualty,36423.27,2010,4,7838.1,51176.49,5356.38,45598.88,2013
P0170,Casualty,36423.27,2010,5,7039.46,58215.95,6119.66,51718.54,2014
P0170,Casualty,36423.27,2010,6,5873.67,64089.62,6034.73,57753.27,2015
P0170,Casualty,36423.27,2010,7,5637.68,69727.31,3834.37,61587.64,2016
P0170,Casualty,36423.27,2010,8,8397.21,78124.52,4435.88,66023.52,2017
P0170,Casualty,36423.27,2010,9,17786.15,95910.67,7073.52,73097.04,2018
P0170,Casualty,36423.27,2010,10,10648.81,106559.48,11730.72,84827.75,2019
P0170,Casualty,36423.27,2011,1,2212.15,2212.15,7302.4,7302.4,2011
P0170,Casualty,36423.27,2011,2,26638.17,28850.32,5112.24,12414.65,2012
P0170,Casualty,36423.27,2011,3,39231.16,68081.47,12881.12,25295.76,2013
P0170,Casualty,36423.27,2011,4,11487.99,79569.46,10405.21,35700.97,2014
P0170,Casualty,36423.27,2011,5,16637.93,96207.39,19025.15,54726.12,2015
P0170,Casualty,36423.27,2011,6,7896.58,104103.97,6511.19,61237.31,2016
P0170,Casualty,36423.27,2011,7,2950.78,107054.75,15554.95,76792.27,2017
P0170,Casualty,36423.27,2011,8,8376.45,115431.2,4874.88,81667.14,2018
P0170,Casualty,36423.27,2011,9,5328.78,120759.98,8388.73,90055.87,2019
P0170,Casualty,36423.27,2011,10,4024.61,124784.59,9104.41,99160.28,2020
P0170,Casualty,36423.27,2012,1,22205.594453447025,2573.77,55052.330414948636,6062.13,2012
P0170,Casualty,36423.27,2012,2,3547.09,6120.86,10124.93,16187.06,2013
P0170,Casualty,36423.27,2012,3,4034.8,10155.66,5950.34,22137.4,2014
P0170,Casualty,36423.27,2012,4,38911.62,49067.28,16123.07,38260.47,2015
P0170,Casualty,36423.27,2012,5,12181.11,61248.39,21825.03,60085.5,2016
P0170,Casualty,36423.27,2012,6,11452.07,72700.46,3292.79,63378.29,2017
P0170,Casualty,36423.27,2012,7,3183.22,75883.68,1320.27,64698.56,2018
P0170,Casualty,36423.27,2012,8,9214.71,85098.39,4189.77,68888.33,2019
P0170,Casualty,36423.27,2012,9,5366.34,90464.73,7034.6,75922.93,2020
P0170,Casualty,36423.27,2012,10,5225.22,95689.95,8590.05,84512.98,2021
P0170,Casualty,36423.27,2013,1,6562.4,6562.4,6732.39,6732.39,2013
P0170,Casualty,36423.27,2013,2,2706.99,9269.39,10422.33,17154.72,2014
P0170,Casualty,36423.27,2013,3,36691.61,45961.0,10677.71,27832.42,2015
P0170,Casualty,36423.27,2013,4,39164.57,85125.56,5911.69,33744.11,2016
P0170,Casualty,36423.27,2013,5,6702.62,91828.19,8678.51,42422.62,2017
P0170,Casualty,36423.27,2013,6,7103.49,98931.67,19889.72,62312.34,2018
P0170,Casualty,36423.27,2013,7,1726.09,100657.76,6401.06,68713.4,2019
P0170,Casualty,36423.27,2013,8,25631.02,126288.78,6215.86,74929.26,2020
P0170,Casualty,36423.27,2013,9,15324.47,141613.25,13431.91,88361.17,2021
P0170,Casualty,36423.27,2013,10,7603.64,149216.89,10983.24,99344.41,2022
P0170,Casualty,36423.27,2014,1,7535.28,7535.28,1986.4,1986.4,2014
P0170,Casualty,36423.27,2014,2,11038.87,18574.15,5717.23,7703.62,2015
P0170,Casualty,36423.27,2014,3,3051.64,21625.79,11538.06,19241.69,2016
P0170,Casualty,36423.27,2014,4,10015.44,31641.23,17491.81,36733.5,2017
P0170,Casualty,36423.27,2014,5,43033.53326147616,38304.45,82365.6491849948,52786.26,2018
P0170,Casualty,36423.27,2014,6,8119.65,46424.1,11205.84,63992.1,2019
P0170,Casualty,36423.27,2014,7,10792.68,57216.78,3467.05,67459.15,2020
P0170,Casualty,36423.27,2014,8,10416.59,67633.37,9463.91,76923.06,2021
P0170,Casualty,36423.27,2014,9,6616.95,74250.32,9533.26,86456.32,2022
P0170,Casualty,36423.27,2014,10,47662.66,121912.98,2295.94,88752.26,2023
P0170,Casualty,36423.27,2015,1,7296.22,7296.22,15534.22,15534.22,2015
P0170,Casualty,36423.27,2015,2,3344.06,10640.28,11409.94,26944.16,2016
P0170,Casualty,36423.27,2015,3,9885.49,20525.78,2893.4,29837.57,2017
P0170,Casualty,36423.27,2015,4,5314.41,25840.19,30665.68,60503.25,2018
P0170,Casualty,36423.27,2015,5,2627.34,28467.53,6472.09,66975.33,2019
P0170,Casualty,36423.27,2015,6,7126.54,35594.07,8826.21,75801.54,2020
P0170,Casualty,36423.27,2015,7,5991.42,41585.49,9321.82,85123.36,2021
P0170,Casualty,36423.27,2015,8,7803.21,49388.7,14467.74,99591.11,2022
P0170,Casualty,36423.27,2015,9,14448.88,63837.57,11970.15,111561.26,2023
P0170,Casualty,36423.27,2015,10,9441.63,73279.2,2945.56,114506.82,2024
P0170,Casualty,36423.27,2016,1,8675.35,8675.35,19193.01,19193.01,2016
P0170,Casualty,36423.27,2016,2,2590.58,11265.94,3499.88,22692.88,2017
P0170,Casualty,36423.27,2016,3,22732.33,33998.26,3084.04,25776.92,2018
P0170,Casualty,36423.27,2016,4,7444.86,41443.13,5981.09,31758.02,2019
P0170,Casualty,36423.27,2016,5,21794.19,63237.32,10878.47,42636.49,2020
P0170,Casualty,36423.27,2016,6,13919.82,77157.14,9149.81,51786.3,2021
P0170,Casualty,36423.27,2016,7,32333.36,109490.5,5227.73,57014.02,2022
P0170,Casualty,36423.27,2016,8,10175.0,119665.5,21214.88,78228.91,2023
P0170,Casualty,36423.27,2016,9,22603.73,142269.23,7294.82,85523.72,2024
P0170,Casualty,36423.27,2016,10,1938.43,144207.66,6725.27,92248.99,2025
P0170,Casualty,36423.27,2017,1,27111.53,27111.53,5157.59,5157.59,2017
P0170,Casualty,36423.27,2017,2,9808.8,36920.33,7097.71,12255.31,2018
P0170,Casualty,36423.27,2017,3,7605.44,44525.77,22048.6,34303.91,2019
P0170,Casualty,36423.27,2017,4,9559.9,54085.68,36748.87,71052.77,2020
P0170,Casualty,36423.27,2017,5,15844.68,69930.36,9646.73,80699.5,2021
P0170,Casualty,36423.27,2017,6,7489.77,77420.13,11100.47,91799.98,2022
P0170,Casualty,36423.27,2017,7,3374.39,80794.52,4197.11,95997.09,2023
P0170,Casualty,36423.27,2017,8,13590.21,94384.73,16750.76,112747.85,2024
P0170,Casualty,36423.27,2017,9,3168.8,97553.54,16061.3,128809.14,2025
P0170,Casualty,36423.27,2017,10,7074.11,104627.64,4917.95,133727.09,2026
P0170,Casualty,36423.27,2018,1,6418.78,6418.78,16387.96,16387.96,2018
P0170,Casualty,36423.27,2018,2,12250.79,18669.57,10835.97,27223.94,2019
P0170,Casualty,36423.27,2018,3,10426.82,29096.39,3959.48,31183.42,2020
P0170,Casualty,36423.27,2018,4,11730.87,40827.26,6389.66,37573.08,2021
P0170,Casualty,36423.27,2018,5,32927.51,73754.77,6744.5,44317.58,2022
P0170,Casualty,36423.27,2018,6,38006.87,111761.64,7861.0,52178.58,2023
P0170,Casualty,36423.27,2018,7,7485.83,119247.47,7161.6,59340.18,2024
P0170,Casualty,36423.27,2018,8,3316.0,122563.47,22268.98,81609.16,2025
P0170,Casualty,36423.27,2018,9,8562.64,131126.11,13649.67,95258.83,2026
P0170,Casualty,36423.27,2018,10,24779.2,155905.31,8028.2,103287.03,2027
P0170,Casualty,36423.27,2019,1,7497.11,7497.11,9739.49,9739.49,2019
P0170,Casualty,36423.27,2019,2,3259.04,10756.14,2446.29,12185.78,2020
P0170,Casualty,36423.27,2019,3,2792.28,13548.42,20981.32,33167.1,2021
P0170,Casualty,36423.27,2019,4,6367.87,19916.29,15238.36,48405.47,2022
P0170,Casualty,36423.27,2019,5,6675.68,26591.97,2916.52,51321.98,2023
P0170,Casualty,36423.27,2019,6,14668.23,41260.2,4723.11,56045.09,2024
P0170,Casualty,36423.27,2019,7,12005.34,53265.54,16797.07,72842.16,2025
P0170,Casualty,36423.27,2019,8,7755.69,61021.24,12263.3,85105.45,2026
P0170,Casualty,36423.27,2019,9,2954.3,63975.54,68188.0,153293.46,2027
P0170,Casualty,36423.27,2019,10,10886.58,74862.12,15204.78,168498.24,2028
P0170,Casualty,36423.27,2020,1,15385.38,15385.38,7983.11,7983.11,2020
P0170,Casualty,36423.27,2020,2,8447.42,23832.8,18806.89,26790.01,2021
P0170,Casualty,36423.27,2020,3,6184.41,30017.21,11571.51,38361.52,2022
P0170,Casualty,36423.27,2020,4,11099.36,41116.57,5262.44,43623.95,2023
P0170,Casualty,36423.27,2020,5,10914.56,52031.13,2687.81,46311.76,2024
P0170,Casualty,36423.27,2020,6,15210.94,67242.07,26407.86,72719.62,2025
P0170,Casualty,36423.27,2020,7,15081.32,82323.39,25099.74,97819.36,2026
P0170,Casualty,36423.27,2020,8,4692.2,87015.6,7517.77,105337.12,2027
P0170,Casualty,36423.27,2020,9,8734.16,95749.75,9630.36,114967.48,2028
P0170,Casualty,36423.27,2020,10,5890.46,101640.21,4643.86,119611.35,2029
P0171,Auto,82842.5,2005,1,20098.32,20098.32,3683.73,3683.73,2005
P0171,Auto,82842.5,2005,2,19129.51,39227.83,9333.74,13017.47,2006
P0171,Auto,82842.5,2005,3,6916.23,46144.06,9651.96,22669.42,2007
P0171,Auto,82842.5,2005,4,17429.61,63573.67,1051.22,23720.64,2008
P0171,Auto,82842.5,2005,5,7714.93,71288.6,7325.59,31046.23,2009
P0171,Auto,82842.5,2005,6,6834.06,78122.66,12748.61,43794.84,2010
P0171,Auto,82842.5,2005,7,3913.7,82036.36,2948.94,46743.78,2011
P0171,Auto,82842.5,2005,8,2276.83,84313.19,3497.07,50240.85,2012
P0171,Auto,82842.5,2005,9,9708.16,94021.35,9397.68,59638.53,2013
P0171,Auto,82842.5,2005,10,11134.97,105156.32,4783.68,64422.21,2014
P0171,Auto,82842.5,2006,1,4486.19,4486.19,21003.21,21003.21,2006
P0171,Auto,82842.5,2006,2,12251.0,16737.19,11174.13,32177.34,2007
P0171,Auto,82842.5,2006,3,1672.69,18409.87,25983.4,58160.75,2008
P0171,Auto,82842.5,2006,4,5626.0,24035.88,7449.16,65609.91,2009
P0171,Auto,82842.5,2006,5,8207.57,32243.44,7405.63,73015.54,2010
P0171,Auto,82842.5,2006,6,5319.49,37562.93,7305.25,80320.79,2011
P0171,Auto,82842.5,2006,7,9367.99,46930.91,11955.95,92276.74,2012
P0171,Auto,82842.5,2006,8,14091.96,61022.88,3061.13,95337.87,2013
P0171,Auto,82842.5,2006,9,4094.39,65117.26,11990.78,107328.65,2014
P0171,Auto,82842.5,2006,10,1998.94,67116.2,7390.41,114719.06,2015
P0171,Auto,82842.5,2007,1,3461.11,3461.11,9707.44,9707.44,2007
P0171,Auto,82842.5,2007,2,3320.8,6781.91,5131.33,14838.77,2008
P0171,Auto,82842.5,2007,3,4896.21,11678.13,7842.14,22680.91,2009
P0171,Auto,82842.5,2007,4,11735.11,23413.23,13591.36,36272.27,2010
P0171,Auto,82842.5,2007,5,6925.56,30338.79,3035.3,39307.58,2011
P0171,Auto,82842.5,2007,6,36506.44,66845.23,6217.96,45525.54,2012
P0171,Auto,82842.5,2007,7,7267.1,74112.33,7819.76,53345.3,2013
P0171,Auto,82842.5,2007,8,7686.25,81798.58,3647.81,56993.11,2014
P0171,Auto,82842.5,2007,9,8156.05,89954.63,23620.64,80613.75,2015
P0171,Auto,82842.5,2007,10,1470.09,91424.73,6750.99,87364.74,2016
P0171,Auto,82842.5,2008,1,2736.45,2736.45,13187.67,13187.67,2008
P0171,Auto,82842.5,2008,2,13337.15,16073.61,6035.83,19223.49,2009
P0171,Auto,82842.5,2008,3,6261.27,22334.87,3562.28,22785.78,2010
P0171,Auto,82842.5,2008,4,1151.8,23486.67,5462.63,28248.41,2011
P0171,Auto,82842.5,2008,5,5166.34,28653.01,6801.82,35050.24,2012
P0171,Auto,82842.5,2008,6,604.57,29257.59,1972.53,37022.77,2013
P0171,Auto,82842.5,2008,7,2124.64,31382.22,6995.3,44018.07,2014
P0171,Auto,82842.5,2008,8,9038.08,40420.3,2924.92,46942.99,2015
P0171,Auto,82842.5,2008,9,4946.38,45366.67,4401.04,51344.04,2016
P0171,Auto,82842.5,2008,10,24882.45,70249.13,5041.51,56385.55,2017
P0171,Auto,82842.5,2009,1,4449.7,4449.7,3728.0,3728.0,2009
P0171,Auto,82842.5,2009,2,1585.78,6035.48,10377.16,14105.16,2010
P0171,Auto,82842.5,2009,3,4979.13,11014.61,5028.94,19134.1,2011
P0171,Auto,82842.5,2009,4,6816.97,17831.58,2187.14,21321.25,2012
P0171,Auto,82842.5,2009,5,123387.73163990316,38552.82,12537.13978081154,23166.55,2013
P0171,Auto,82842.5,2009,6,20805.22,59358.04,6531.4,29697.95,2014
P0171,Auto,82842.5,2009,7,4578.4,63936.44,10557.87,40255.82,2015
P0171,Auto,82842.5,2009,8,4708.13,68644.57,12671.19,52927.01,2016
P0171,Auto,82842.5,2009,9,7443.16,76087.73,10869.92,63796.93,2017
P0171,Auto,82842.5,2009,10,12426.53,88514.26,5841.9,69638.83,2018
P0171,Auto,82842.5,2010,1,11786.68,11786.68,9484.06,9484.06,2010
P0171,Auto,82842.5,2010,2,15264.58,27051.26,5103.82,14587.88,2011
P0171,Auto,82842.5,2010,3,15607.47,42658.73,3841.66,18429.54,2012
P0171,Auto,82842.5,2010,4,1472.31,44131.04,2538.81,20968.35,2013
P0171,Auto,82842.5,2010,5,4756.18,48887.22,7931.59,28899.94,2014
P0171,Auto,82842.5,2010,6,6067.36,54954.58,11447.44,40347.38,2015
P0171,Auto,82842.5,2010,7,2589.17,57543.75,22069.16,62416.54,2016
P0171,Auto,82842.5,2010,8,15386.33,72930.07,12701.12,75117.65,2017
P0171,Auto,82842.5,2010,9,14546.81,87476.88,2225.91,77343.56,2018
P0171,Auto,82842.5,2010,10,9786.57,97263.45,11082.28,88425.84,2019
P0171,Auto,82842.5,2011,1,11809.89,11809.89,11939.99,11939.99,2011
P0171,Auto,82842.5,2011,2,8190.17,20000.06,8760.1,20700.09,2012
P0171,Auto,82842.5,2011,3,13823.83,33823.89,4266.19,24966.28,2013
P0171,Auto,82842.5,2011,4,7756.88,41580.78,4481.56,29447.85,2014
P0171,Auto,82842.5,2011,5,5394.03,46974.8,1016.57,30464.42,2015
P0171,Auto,82842.5,2011,6,3262.09,50236.89,4862.93,35327.35,2016
P0171,Auto,82842.5,2011,7,4461.83,54698.72,5225.92,40553.27,2017
P0171,Auto,82842.5,2011,8,2617.59,57316.31,5229.78,45783.06,2018
P0171,Auto,82842.5,2011,9,12826.98,70143.29,5355.26,51138.31,2019
P0171,Auto,82842.5,2011,10,14887.19,85030.48,15639.88,66778.19,2020
P0171,Auto,82842.5,2012,1,3978.19,3978.19,9831.91,9831.91,2012
P0171,Auto,82842.5,2012,2,2393.2,6371.39,3156.1,12988.01,2013
P0171,Auto,82842.5,2012,3,6488.17,12859.55,9422.1,22410.11,2014
P0171,Auto,82842.5,2012,4,18562.02,31421.57,5888.75,28298.86,2015
P0171,Auto,82842.5,2012,5,6784.57,38206.14,7067.71,35366.57,2016
P0171,Auto,82842.5,2012,6,21057.24,59263.38,16889.39,52255.97,2017
P0171,Auto,82842.5,2012,7,7854.07,67117.45,11505.0,63760.97,2018
P0171,Auto,82842.5,2012,8,7664.12,74781.57,14004.96,77765.93,2019
P0171,Auto,82842.5,2012,9,10968.33,85749.9,5342.14,83108.07,2020
P0171,Auto,82842.5,2012,10,6432.54,92182.44,7391.76,90499.83,2021
P0171,Auto,82842.5,2013,1,6672.91,6672.91,4625.61,4625.61,2013
P0171,Auto,82842.5,2013,2,7595.77,14268.68,4621.57,9247.18,2014
P0171,Auto,82842.5,2013,3,39103.9134122737,18251.97,53194.804949785685,15320.77,2015
P0171,Auto,82842.5,2013,4,7245.39,25497.36,15565.22,30885.99,2016
P0171,Auto,82842.5,2013,5,9863.08,35360.44,14355.87,45241.86,2017
P0171,Auto,82842.5,2013,6,20751.35,56111.79,4381.16,49623.02,2018
P0171,Auto,82842.5,2013,7,9871.19,65982.98,11166.57,60789.59,2019
P0171,Auto,82842.5,2013,8,7177.11,73160.09,12329.95,73119.54,2020
P0171,Auto,82842.5,2013,9,6379.2,79539.29,10555.29,83674.83,2021
P0171,Auto,82842.5,2013,10,2226.07,81765.36,6609.82,90284.65,2022
P0171,Auto,82842.5,2014,1,9851.33,9851.33,13557.78,13557.78,2014
P0171,Auto,82842.5,2014,2,3284.39,13135.72,6232.66,19790.44,2015
P0171,Auto,82842.5,2014,3,26012.66943863079,15986.33,36433.144101263955,24821.27,2016
P0171,Auto,82842.5,2014,4,7485.13,23471.46,13625.06,38446.33,2017
P0171,Auto,82842.5,2014,5,11295.42,34766.88,7713.74,46160.07,2018
P0171,Auto,82842.5,2014,6,3804.3,38571.18,5986.64,52146.71,2019
P0171,Auto,82842.5,2014,7,35438.28,74009.46,2479.52,54626.23,2020
P0171,Auto,82842.5,2014,8,2576.26,76585.72,7460.89,62087.12,2021
P0171,Auto,82842.5,2014,9,9840.6,86426.32,12080.04,74167.16,2022
P0171,Auto,82842.5,2014,10,7340.92,93767.24,2278.28,76445.44,2023
P0171,Auto,82842.5,2015,1,5145.1,5145.1,1917.54,1917.54,2015
P0171,Auto,82842.5,2015,2,7910.74,13055.84,9080.48,10998.03,2016
P0171,Auto,82842.5,2015,3,5492.36,18548.2,2883.44,13881.46,2017
P0171,Auto,82842.5,2015,4,3382.1,21930.29,2118.76,16000.23,2018
P0171,Auto,82842.5,2015,5,5787.84,27718.14,60632.9,76633.13,2019
P0171,Auto,82842.5,2015,6,5586.19,33304.33,4918.38,81551.51,2020
P0171,Auto,82842.5,2015,7,6983.82,40288.14,2949.85,84501.36,2021
P0171,Auto,82842.5,2015,8,2747.35,43035.49,4279.44,88780.8,2022
P0171,Auto,82842.5,2015,9,11148.16,54183.65,8335.89,97116.69,2023
P0171,Auto,82842.5,2015,10,5366.75,59550.4,11148.17,108264.86,2024
P0171,Auto,82842.5,2016,1,19841.84,19841.84,11049.54,11049.54,2016
P0171,Auto,82842.5,2016,2,2942.33,22784.17,1766.01,12815.55,2017
P0171,Auto,82842.5,2016,3,1769.5,24553.67,12126.43,24941.98,2018
P0171,Auto,82842.5,2016,4,3530.01,28083.68,11704.03,36646.01,2019
